"InvoiceNo","StockCode","CustomerID","Quantity","InvoiceDate"
"570423","22966",14451,5,2011-10-10 13:38:00
"570423","23389",14451,1,2011-10-10 13:38:00
"570423","23390",14451,1,2011-10-10 13:38:00
"570423","23307",14451,1,2011-10-10 13:38:00
"570423","22751",14451,2,2011-10-10 13:38:00
"570423","22598",14451,5,2011-10-10 13:38:00
"570423","23275",14451,1,2011-10-10 13:38:00
"570423","22147",14451,3,2011-10-10 13:38:00
"570423","22599",14451,4,2011-10-10 13:38:00
"570423","23266",14451,3,2011-10-10 13:38:00
"570423","23265",14451,2,2011-10-10 13:38:00
"570423","23263",14451,2,2011-10-10 13:38:00
"570423","23275",14451,4,2011-10-10 13:38:00
"570423","22750",14451,2,2011-10-10 13:38:00
"570423","22749",14451,2,2011-10-10 13:38:00
"570423","20972",14451,5,2011-10-10 13:38:00
"570423","72817",14451,5,2011-10-10 13:38:00
"570424","21124",17372,4,2011-10-10 13:41:00
"570424","21121",17372,4,2011-10-10 13:41:00
"570424","21122",17372,4,2011-10-10 13:41:00
"570424","23102",17372,2,2011-10-10 13:41:00
"570424","23101",17372,2,2011-10-10 13:41:00
"570424","23100",17372,4,2011-10-10 13:41:00
"570424","23082",17372,2,2011-10-10 13:41:00
"570424","23083",17372,2,2011-10-10 13:41:00
"570424","23367",17372,2,2011-10-10 13:41:00
"570424","23368",17372,2,2011-10-10 13:41:00
"570424","22733",17372,2,2011-10-10 13:41:00
"570424","22731",17372,2,2011-10-10 13:41:00
"570424","22732",17372,2,2011-10-10 13:41:00
"570424","22734",17372,4,2011-10-10 13:41:00
"570424","23157",17372,3,2011-10-10 13:41:00
"570424","72586",17372,4,2011-10-10 13:41:00
"570424","72351A",17372,2,2011-10-10 13:41:00
"570424","72351B",17372,2,2011-10-10 13:41:00
"570424","23369",17372,3,2011-10-10 13:41:00
"570424","23340",17372,2,2011-10-10 13:41:00
"570424","23189",17372,4,2011-10-10 13:41:00
"570424","22086",17372,1,2011-10-10 13:41:00
"570424","22910",17372,1,2011-10-10 13:41:00
"570424","23357",17372,2,2011-10-10 13:41:00
"570424","23355",17372,2,2011-10-10 13:41:00
"570424","22835",17372,1,2011-10-10 13:41:00
"570424","22111",17372,2,2011-10-10 13:41:00
"570424","23356",17372,2,2011-10-10 13:41:00
"570424","23312",17372,2,2011-10-10 13:41:00
"570424","21034",17372,1,2011-10-10 13:41:00
"570425","23503",15128,24,2011-10-10 13:54:00
"570425","21108",15128,18,2011-10-10 13:54:00
"570425","84536A",15128,16,2011-10-10 13:54:00
"570425","84535B",15128,16,2011-10-10 13:54:00
"570425","84536B",15128,16,2011-10-10 13:54:00
"570425","22672",15128,12,2011-10-10 13:54:00
"570425","23238",15128,6,2011-10-10 13:54:00
"570425","23365",15128,16,2011-10-10 13:54:00
"570425","23369",15128,16,2011-10-10 13:54:00
"570425","79066K",15128,10,2011-10-10 13:54:00
"570425","20724",15128,10,2011-10-10 13:54:00
"570425","20975",15128,24,2011-10-10 13:54:00
"570425","20983",15128,12,2011-10-10 13:54:00
"570425","22348",15128,12,2011-10-10 13:54:00
"570425","20974",15128,24,2011-10-10 13:54:00
"570425","20982",15128,12,2011-10-10 13:54:00
"570425","20719",15128,10,2011-10-10 13:54:00
"570425","22892",15128,24,2011-10-10 13:54:00
"570425","22610",15128,36,2011-10-10 13:54:00
"570425","21166",15128,12,2011-10-10 13:54:00
"570425","20723",15128,10,2011-10-10 13:54:00
"570426","21498",13352,25,2011-10-10 13:55:00
"570426","21499",13352,25,2011-10-10 13:55:00
"570426","22820",13352,12,2011-10-10 13:55:00
"570426","22692",13352,2,2011-10-10 13:55:00
"570426","21524",13352,2,2011-10-10 13:55:00
"570426","85025B",13352,12,2011-10-10 13:55:00
"570426","21442",13352,12,2011-10-10 13:55:00
"570426","22341",13352,12,2011-10-10 13:55:00
"570426","22892",13352,12,2011-10-10 13:55:00
"570426","21231",13352,12,2011-10-10 13:55:00
"570426","22645",13352,12,2011-10-10 13:55:00
"570426","23077",13352,20,2011-10-10 13:55:00
"570426","22974",13352,12,2011-10-10 13:55:00
"570426","22972",13352,12,2011-10-10 13:55:00
"570426","C2",13352,1,2011-10-10 13:55:00
"570426","23399",13352,12,2011-10-10 13:55:00
"570426","21823",13352,24,2011-10-10 13:55:00
"570426","21824",13352,24,2011-10-10 13:55:00
"570426","21015",13352,24,2011-10-10 13:55:00
"570426","23448",13352,12,2011-10-10 13:55:00
"570426","23447",13352,12,2011-10-10 13:55:00
"570426","23446",13352,12,2011-10-10 13:55:00
"570426","84946",13352,12,2011-10-10 13:55:00
"570426","23311",13352,6,2011-10-10 13:55:00
"570427","22624",17462,2,2011-10-10 13:56:00
"570427","21933",17462,10,2011-10-10 13:56:00
"570427","21932",17462,10,2011-10-10 13:56:00
"570427","47504K",17462,12,2011-10-10 13:56:00
"570427","48187",17462,2,2011-10-10 13:56:00
"570427","22627",17462,2,2011-10-10 13:56:00
"570427","22424",17462,1,2011-10-10 13:56:00
"570427","22429",17462,4,2011-10-10 13:56:00
"570427","23245",17462,4,2011-10-10 13:56:00
"570427","23243",17462,4,2011-10-10 13:56:00
"570427","21155",17462,6,2011-10-10 13:56:00
"570427","22111",17462,3,2011-10-10 13:56:00
"570427","22621",17462,12,2011-10-10 13:56:00
"570428","23351",15553,2,2011-10-10 14:02:00
"570428","23352",15553,2,2011-10-10 14:02:00
"570428","22072",15553,1,2011-10-10 14:02:00
"570428","22698",15553,1,2011-10-10 14:02:00
"570428","22697",15553,1,2011-10-10 14:02:00
"570428","21877",15553,6,2011-10-10 14:02:00
"570428","23174",15553,2,2011-10-10 14:02:00
"570428","22699",15553,3,2011-10-10 14:02:00
"570428","21509",15553,24,2011-10-10 14:02:00
"570428","22715",15553,12,2011-10-10 14:02:00
"570428","21507",15553,24,2011-10-10 14:02:00
"570428","21508",15553,24,2011-10-10 14:02:00
"570428","16169E",15553,25,2011-10-10 14:02:00
"570428","22959",15553,25,2011-10-10 14:02:00
"570428","22026",15553,24,2011-10-10 14:02:00
"570428","22718",15553,12,2011-10-10 14:02:00
"570428","22032",15553,12,2011-10-10 14:02:00
"570428","85136A",15553,1,2011-10-10 14:02:00
"570428","22941",15553,1,2011-10-10 14:02:00
"570428","22360",15553,2,2011-10-10 14:02:00
"570428","22362",15553,2,2011-10-10 14:02:00
"570428","72586",15553,1,2011-10-10 14:02:00
"570428","23173",15553,2,2011-10-10 14:02:00
"570428","23175",15553,4,2011-10-10 14:02:00
"570428","22072",15553,2,2011-10-10 14:02:00
"570428","23173",15553,1,2011-10-10 14:02:00
"570428","23494",15553,1,2011-10-10 14:02:00
"570428","23437",15553,20,2011-10-10 14:02:00
"570428","23436",15553,20,2011-10-10 14:02:00
"570428","22816",15553,24,2011-10-10 14:02:00
"570428","22043",15553,24,2011-10-10 14:02:00
"570428","22818",15553,24,2011-10-10 14:02:00
"570428","23313",15553,4,2011-10-10 14:02:00
"570428","22044",15553,24,2011-10-10 14:02:00
"570428","84247E",15553,2,2011-10-10 14:02:00
"570428","22042",15553,24,2011-10-10 14:02:00
"570428","23372",15553,1,2011-10-10 14:02:00
"570428","21708",15553,2,2011-10-10 14:02:00
"570428","21706",15553,2,2011-10-10 14:02:00
"570428","23493",15553,2,2011-10-10 14:02:00
"570428","22728",15553,1,2011-10-10 14:02:00
"570428","84378",15553,3,2011-10-10 14:02:00
"570428","23372",15553,3,2011-10-10 14:02:00
"570428","23371",15553,4,2011-10-10 14:02:00
"570428","21977",15553,1,2011-10-10 14:02:00
"570428","22952",15553,3,2011-10-10 14:02:00
"570428","22951",15553,2,2011-10-10 14:02:00
"570428","21977",15553,3,2011-10-10 14:02:00
"570428","22417",15553,2,2011-10-10 14:02:00
"570428","23503",15553,4,2011-10-10 14:02:00
"570428","21108",15553,9,2011-10-10 14:02:00
"570428","23245",15553,2,2011-10-10 14:02:00
"570428","22086",15553,9,2011-10-10 14:02:00
"570428","23169",15553,1,2011-10-10 14:02:00
"570428","21313",15553,12,2011-10-10 14:02:00
"570429","85123A",13225,96,2011-10-10 14:06:00
"570429","22386",13225,100,2011-10-10 14:06:00
"570429","21181",13225,96,2011-10-10 14:06:00
"570429","21175",13225,96,2011-10-10 14:06:00
"570430","72800E",15886,2,2011-10-10 14:25:00
"570430","20668",15886,72,2011-10-10 14:25:00
"570430","72799E",15886,6,2011-10-10 14:25:00
"570430","75178",15886,10,2011-10-10 14:25:00
"570430","23315",15886,1,2011-10-10 14:25:00
"570430","22083",15886,2,2011-10-10 14:25:00
"570430","22320",15886,5,2011-10-10 14:25:00
"570430","22182",15886,6,2011-10-10 14:25:00
"570430","21034",15886,1,2011-10-10 14:25:00
"570430","21200",15886,1,2011-10-10 14:25:00
"570430","21358",15886,1,2011-10-10 14:25:00
"570430","46000S",15886,40,2011-10-10 14:25:00
"570441","22086",15473,40,2011-10-10 14:37:00
"570442","21955",16549,1,2011-10-10 14:37:00
"570442","20914",16549,2,2011-10-10 14:37:00
"570442","22909",16549,2,2011-10-10 14:37:00
"570442","22629",16549,4,2011-10-10 14:37:00
"570442","22639",16549,1,2011-10-10 14:37:00
"570442","22952",16549,1,2011-10-10 14:37:00
"570442","22227",16549,2,2011-10-10 14:37:00
"570442","22079",16549,5,2011-10-10 14:37:00
"570442","22844",16549,1,2011-10-10 14:37:00
"570442","22852",16549,1,2011-10-10 14:37:00
"570442","23107",16549,1,2011-10-10 14:37:00
"570442","21314",16549,2,2011-10-10 14:37:00
"570442","21559",16549,1,2011-10-10 14:37:00
"570442","23168",16549,1,2011-10-10 14:37:00
"570442","22950",16549,1,2011-10-10 14:37:00
"570442","82581",16549,1,2011-10-10 14:37:00
"570442","47590B",16549,1,2011-10-10 14:37:00
"570442","23198",16549,2,2011-10-10 14:37:00
"570442","23197",16549,2,2011-10-10 14:37:00
"570442","23196",16549,2,2011-10-10 14:37:00
"570442","84836",16549,1,2011-10-10 14:37:00
"570442","21902",16549,4,2011-10-10 14:37:00
"570442","21900",16549,5,2011-10-10 14:37:00
"570442","21901",16549,8,2011-10-10 14:37:00
"570442","85123A",16549,2,2011-10-10 14:37:00
"570442","23103",16549,1,2011-10-10 14:37:00
"570442","22555",16549,1,2011-10-10 14:37:00
"570442","22556",16549,1,2011-10-10 14:37:00
"570442","22551",16549,2,2011-10-10 14:37:00
"570442","22497",16549,2,2011-10-10 14:37:00
"570442","22970",16549,1,2011-10-10 14:37:00
"570442","21877",16549,1,2011-10-10 14:37:00
"570442","21068",16549,2,2011-10-10 14:37:00
"570442","21066",16549,2,2011-10-10 14:37:00
"570442","21745",16549,2,2011-10-10 14:37:00
"570442","21232",16549,1,2011-10-10 14:37:00
"570442","21231",16549,1,2011-10-10 14:37:00
"570442","23412",16549,1,2011-10-10 14:37:00
"570442","22212",16549,1,2011-10-10 14:37:00
"570442","85199S",16549,2,2011-10-10 14:37:00
"570442","21380",16549,1,2011-10-10 14:37:00
"570442","22634",16549,1,2011-10-10 14:37:00
"570442","85049E",16549,1,2011-10-10 14:37:00
"570442","22939",16549,1,2011-10-10 14:37:00
"570442","47559B",16549,4,2011-10-10 14:37:00
"570442","22896",16549,1,2011-10-10 14:37:00
"570442","21770",16549,1,2011-10-10 14:37:00
"570442","22413",16549,1,2011-10-10 14:37:00
"570442","21175",16549,1,2011-10-10 14:37:00
"570442","85150",16549,5,2011-10-10 14:37:00
"570442","82551",16549,1,2011-10-10 14:37:00
"570442","82552",16549,1,2011-10-10 14:37:00
"570442","21165",16549,1,2011-10-10 14:37:00
"570442","22948",16549,3,2011-10-10 14:37:00
"570442","82580",16549,2,2011-10-10 14:37:00
"570442","23294",16549,1,2011-10-10 14:37:00
"570442","23293",16549,1,2011-10-10 14:37:00
"570442","23426",16549,9,2011-10-10 14:37:00
"570442","21577",16549,2,2011-10-10 14:37:00
"570442","21578",16549,2,2011-10-10 14:37:00
"570442","21576",16549,2,2011-10-10 14:37:00
"570442","21329",16549,2,2011-10-10 14:37:00
"570442","21327",16549,2,2011-10-10 14:37:00
"570442","22379",16549,1,2011-10-10 14:37:00
"570442","20724",16549,1,2011-10-10 14:37:00
"570442","22355",16549,1,2011-10-10 14:37:00
"570442","20719",16549,1,2011-10-10 14:37:00
"570442","20727",16549,3,2011-10-10 14:37:00
"570442","23209",16549,2,2011-10-10 14:37:00
"570442","22661",16549,1,2011-10-10 14:37:00
"570442","23205",16549,2,2011-10-10 14:37:00
"570442","23207",16549,1,2011-10-10 14:37:00
"570442","20723",16549,2,2011-10-10 14:37:00
"570442","22662",16549,2,2011-10-10 14:37:00
"570442","22383",16549,2,2011-10-10 14:37:00
"570442","23206",16549,2,2011-10-10 14:37:00
"570442","23208",16549,3,2011-10-10 14:37:00
"570442","21755",16549,2,2011-10-10 14:37:00
"570442","21754",16549,2,2011-10-10 14:37:00
"570442","23089",16549,4,2011-10-10 14:37:00
"570442","21034",16549,3,2011-10-10 14:37:00
"570443","84846A",17203,24,2011-10-10 14:37:00
"570443","20986",17203,100,2011-10-10 14:37:00
"570443","23198",17203,96,2011-10-10 14:37:00
"570443","21613",17203,48,2011-10-10 14:37:00
"570443","21833",17203,144,2011-10-10 14:37:00
"570443","21066",17203,24,2011-10-10 14:37:00
"570443","21071",17203,24,2011-10-10 14:37:00
"570443","21070",17203,24,2011-10-10 14:37:00
"570443","22262",17203,48,2011-10-10 14:37:00
"570443","37467",17203,28,2011-10-10 14:37:00
"570443","22988",17203,48,2011-10-10 14:37:00
"570443","22195",17203,80,2011-10-10 14:37:00
"570443","22897",17203,67,2011-10-10 14:37:00
"570443","21154",17203,38,2011-10-10 14:37:00
"570443","22277",17203,100,2011-10-10 14:37:00
"570443","85099B",17203,1,2011-10-10 14:37:00
"570443","20712",17203,1,2011-10-10 14:37:00
"570443","21931",17203,1,2011-10-10 14:37:00
"570443","23201",17203,2,2011-10-10 14:37:00
"570443","85099F",17203,3,2011-10-10 14:37:00
"570444","22300",17284,2,2011-10-10 14:38:00
"570444","22970",17284,4,2011-10-10 14:38:00
"570444","21975",17284,6,2011-10-10 14:38:00
"570444","21204",17284,3,2011-10-10 14:38:00
"570444","21207",17284,3,2011-10-10 14:38:00
"570444","22953",17284,3,2011-10-10 14:38:00
"570444","21381",17284,2,2011-10-10 14:38:00
"570444","22616",17284,12,2011-10-10 14:38:00
"570444","21380",17284,4,2011-10-10 14:38:00
"570444","22439",17284,4,2011-10-10 14:38:00
"570444","22436",17284,10,2011-10-10 14:38:00
"570444","23309",17284,24,2011-10-10 14:38:00
"570444","22900",17284,8,2011-10-10 14:38:00
"570444","21181",17284,2,2011-10-10 14:38:00
"570444","85150",17284,2,2011-10-10 14:38:00
"570444","85152",17284,2,2011-10-10 14:38:00
"570444","21175",17284,2,2011-10-10 14:38:00
"570444","21172",17284,4,2011-10-10 14:38:00
"570444","21165",17284,2,2011-10-10 14:38:00
"570444","23365",17284,1,2011-10-10 14:38:00
"570444","22906",17284,3,2011-10-10 14:38:00
"570444","23501",17284,6,2011-10-10 14:38:00
"570444","23504",17284,3,2011-10-10 14:38:00
"570444","23505",17284,3,2011-10-10 14:38:00
"570444","23369",17284,3,2011-10-10 14:38:00
"570444","23365",17284,4,2011-10-10 14:38:00
"570444","20728",17284,2,2011-10-10 14:38:00
"570445","21166",12748,1,2011-10-10 14:42:00
"570445","22900",12748,1,2011-10-10 14:42:00
"570445","21059",12748,3,2011-10-10 14:42:00
"570445","21058",12748,4,2011-10-10 14:42:00
"570445","16236",12748,1,2011-10-10 14:42:00
"570445","16237",12748,3,2011-10-10 14:42:00
"570446","23240",12431,6,2011-10-10 14:49:00
"570446","23306",12431,12,2011-10-10 14:49:00
"570446","22907",12431,24,2011-10-10 14:49:00
"570446","23004",12431,24,2011-10-10 14:49:00
"570446","21883",12431,12,2011-10-10 14:49:00
"570446","21880",12431,12,2011-10-10 14:49:00
"570446","20719",12431,10,2011-10-10 14:49:00
"570446","22965",12431,6,2011-10-10 14:49:00
"570446","22966",12431,12,2011-10-10 14:49:00
"570446","84380",12431,12,2011-10-10 14:49:00
"570446","84378",12431,12,2011-10-10 14:49:00
"570446","23243",12431,4,2011-10-10 14:49:00
"570446","23245",12431,4,2011-10-10 14:49:00
"570446","20726",12431,20,2011-10-10 14:49:00
"570446","22326",12431,12,2011-10-10 14:49:00
"570446","22328",12431,12,2011-10-10 14:49:00
"570446","POST",12431,2,2011-10-10 14:49:00
"570448","21497",13224,25,2011-10-10 14:55:00
"570448","23231",13224,25,2011-10-10 14:55:00
"570448","22706",13224,25,2011-10-10 14:55:00
"570448","23548",13224,25,2011-10-10 14:55:00
"570448","16161P",13224,25,2011-10-10 14:55:00
"570448","16156S",13224,25,2011-10-10 14:55:00
"570448","84356",13224,2,2011-10-10 14:55:00
"570448","21892",13224,6,2011-10-10 14:55:00
"570448","85014B",13224,1,2011-10-10 14:55:00
"570448","20711",13224,10,2011-10-10 14:55:00
"570448","22386",13224,10,2011-10-10 14:55:00
"570448","85099B",13224,10,2011-10-10 14:55:00
"570448","22411",13224,10,2011-10-10 14:55:00
"570448","21931",13224,10,2011-10-10 14:55:00
"570448","23203",13224,10,2011-10-10 14:55:00
"570448","21929",13224,10,2011-10-10 14:55:00
"570448","21167",13224,75,2011-10-10 14:55:00
"570448","20725",13224,10,2011-10-10 14:55:00
"570448","23209",13224,10,2011-10-10 14:55:00
"570448","20726",13224,10,2011-10-10 14:55:00
"570448","16225",13224,23,2011-10-10 14:55:00
"570448","84077",13224,96,2011-10-10 14:55:00
"570448","21818",13224,36,2011-10-10 14:55:00
"570448","21817",13224,36,2011-10-10 14:55:00
"570448","23146",13224,4,2011-10-10 14:55:00
"570448","23147",13224,6,2011-10-10 14:55:00
"570448","22340",13224,24,2011-10-10 14:55:00
"570448","21822",13224,12,2011-10-10 14:55:00
"570448","23483",13224,12,2011-10-10 14:55:00
"570448","21181",13224,12,2011-10-10 14:55:00
"570448","22191",13224,2,2011-10-10 14:55:00
"570448","22193",13224,2,2011-10-10 14:55:00
"570448","23342",13224,2,2011-10-10 14:55:00
"570448","22192",13224,2,2011-10-10 14:55:00
"570448","23341",13224,2,2011-10-10 14:55:00
"570448","82583",13224,12,2011-10-10 14:55:00
"570448","85152",13224,12,2011-10-10 14:55:00
"570448","23101",13224,12,2011-10-10 14:55:00
"570448","23100",13224,12,2011-10-10 14:55:00
"570448","22158",13224,8,2011-10-10 14:55:00
"570448","23103",13224,24,2011-10-10 14:55:00
"570448","22081",13224,5,2011-10-10 14:55:00
"570448","22082",13224,5,2011-10-10 14:55:00
"570448","22079",13224,5,2011-10-10 14:55:00
"570448","22078",13224,5,2011-10-10 14:55:00
"570448","85049A",13224,3,2011-10-10 14:55:00
"570448","85049E",13224,3,2011-10-10 14:55:00
"570448","22074",13224,3,2011-10-10 14:55:00
"570448","22086",13224,1,2011-10-10 14:55:00
"570448","22075",13224,3,2011-10-10 14:55:00
"570448","21494",13224,12,2011-10-10 14:55:00
"570448","22077",13224,6,2011-10-10 14:55:00
"570448","M",13224,3,2011-10-10 14:55:00
"570448","22578",13224,12,2011-10-10 14:55:00
"570448","22577",13224,12,2011-10-10 14:55:00
"570448","22571",13224,12,2011-10-10 14:55:00
"570448","22572",13224,12,2011-10-10 14:55:00
"570448","23263",13224,6,2011-10-10 14:55:00
"570448","23265",13224,6,2011-10-10 14:55:00
"570448","23264",13224,6,2011-10-10 14:55:00
"570448","23266",13224,6,2011-10-10 14:55:00
"570448","20829",13224,12,2011-10-10 14:55:00
"570448","84347",13224,12,2011-10-10 14:55:00
"570448","22943",13224,6,2011-10-10 14:55:00
"570448","23323",13224,6,2011-10-10 14:55:00
"570448","22694",13224,6,2011-10-10 14:55:00
"570449","84946",16133,72,2011-10-10 14:57:00
"570449","23250",16133,12,2011-10-10 14:57:00
"570449","85053",16133,48,2011-10-10 14:57:00
"570449","22429",16133,4,2011-10-10 14:57:00
"570449","21591",16133,24,2011-10-10 14:57:00
"570449","21592",16133,24,2011-10-10 14:57:00
"570449","23242",16133,6,2011-10-10 14:57:00
"570449","23241",16133,6,2011-10-10 14:57:00
"570449","22625",16133,2,2011-10-10 14:57:00
"570452","22972",12427,12,2011-10-10 15:15:00
"570452","22367",12427,8,2011-10-10 15:15:00
"570452","23389",12427,4,2011-10-10 15:15:00
"570452","23348",12427,6,2011-10-10 15:15:00
"570452","22973",12427,12,2011-10-10 15:15:00
"570452","22320",12427,3,2011-10-10 15:15:00
"570452","23080",12427,2,2011-10-10 15:15:00
"570452","23240",12427,6,2011-10-10 15:15:00
"570452","22144",12427,12,2011-10-10 15:15:00
"570452","22142",12427,12,2011-10-10 15:15:00
"570452","22975",12427,12,2011-10-10 15:15:00
"570452","22976",12427,12,2011-10-10 15:15:00
"570452","22898",12427,8,2011-10-10 15:15:00
"570452","23298",12427,3,2011-10-10 15:15:00
"570452","POST",12427,2,2011-10-10 15:15:00
"570455","85212",14529,2,2011-10-10 15:27:00
"570455","21637",14529,1,2011-10-10 15:27:00
"570455","22944",14529,6,2011-10-10 15:27:00
"570455","22944",14529,7,2011-10-10 15:27:00
"570455","22909",14529,1,2011-10-10 15:27:00
"570455","23265",14529,1,2011-10-10 15:27:00
"570455","22338",14529,1,2011-10-10 15:27:00
"570455","22337",14529,2,2011-10-10 15:27:00
"570455","22336",14529,2,2011-10-10 15:27:00
"570455","22339",14529,2,2011-10-10 15:27:00
"570455","23356",14529,1,2011-10-10 15:27:00
"570455","21867",14529,1,2011-10-10 15:27:00
"570455","21090",14529,1,2011-10-10 15:27:00
"570455","85208",14529,1,2011-10-10 15:27:00
"570455","20992",14529,1,2011-10-10 15:27:00
"570455","23269",14529,1,2011-10-10 15:27:00
"570455","22557",14529,1,2011-10-10 15:27:00
"570455","21592",14529,1,2011-10-10 15:27:00
"570455","22209",14529,2,2011-10-10 15:27:00
"570455","21643",14529,2,2011-10-10 15:27:00
"570455","23263",14529,1,2011-10-10 15:27:00
"570455","21914",14529,1,2011-10-10 15:27:00
"570455","22231",14529,1,2011-10-10 15:27:00
"570455","23266",14529,1,2011-10-10 15:27:00
"570455","22268",14529,1,2011-10-10 15:27:00
"570455","23320",14529,1,2011-10-10 15:27:00
"570455","21382",14529,3,2011-10-10 15:27:00
"570455","23082",14529,1,2011-10-10 15:27:00
"570455","21084",14529,1,2011-10-10 15:27:00
"570455","22906",14529,3,2011-10-10 15:27:00
"570455","23157",14529,1,2011-10-10 15:27:00
"570455","22652",14529,1,2011-10-10 15:27:00
"570455","23100",14529,1,2011-10-10 15:27:00
"570455","20984",14529,1,2011-10-10 15:27:00
"570455","23198",14529,1,2011-10-10 15:27:00
"570455","21642",14529,2,2011-10-10 15:27:00
"570455","22935",14529,1,2011-10-10 15:27:00
"570455","23484",14529,1,2011-10-10 15:27:00
"570455","23323",14529,3,2011-10-10 15:27:00
"570455","23247",14529,1,2011-10-10 15:27:00
"570455","22778",14529,1,2011-10-10 15:27:00
"570455","22666",14529,1,2011-10-10 15:27:00
"570455","23472",14529,1,2011-10-10 15:27:00
"570455","22405",14529,1,2011-10-10 15:27:00
"570455","21430",14529,1,2011-10-10 15:27:00
"570455","21372",14529,1,2011-10-10 15:27:00
"570455","21931",14529,1,2011-10-10 15:27:00
"570455","21262",14529,2,2011-10-10 15:27:00
"570455","21257",14529,1,2011-10-10 15:27:00
"570455","22741",14529,2,2011-10-10 15:27:00
"570455","20869",14529,1,2011-10-10 15:27:00
"570455","20868",14529,1,2011-10-10 15:27:00
"570455","20867",14529,1,2011-10-10 15:27:00
"570455","20866",14529,1,2011-10-10 15:27:00
"570455","21382",14529,1,2011-10-10 15:27:00
"570455","21259",14529,1,2011-10-10 15:27:00
"570455","21258",14529,1,2011-10-10 15:27:00
"570455","22406",14529,1,2011-10-10 15:27:00
"570455","22555",14529,1,2011-10-10 15:27:00
"570455","22554",14529,1,2011-10-10 15:27:00
"570455","22197",14529,3,2011-10-10 15:27:00
"570455","22210",14529,1,2011-10-10 15:27:00
"570455","22208",14529,1,2011-10-10 15:27:00
"570455","22759",14529,1,2011-10-10 15:27:00
"570455","21810",14529,2,2011-10-10 15:27:00
"570455","21809",14529,2,2011-10-10 15:27:00
"570455","22337",14529,4,2011-10-10 15:27:00
"570455","22339",14529,3,2011-10-10 15:27:00
"570455","23395",14529,2,2011-10-10 15:27:00
"570455","23394",14529,3,2011-10-10 15:27:00
"570455","22302",14529,6,2011-10-10 15:27:00
"570455","22300",14529,6,2011-10-10 15:27:00
"570455","22112",14529,1,2011-10-10 15:27:00
"570455","23355",14529,1,2011-10-10 15:27:00
"570455","82583",14529,1,2011-10-10 15:27:00
"570455","21034",14529,1,2011-10-10 15:27:00
"570455","22144",14529,2,2011-10-10 15:27:00
"570455","23157",14529,2,2011-10-10 15:27:00
"570455","82552",14529,1,2011-10-10 15:27:00
"570455","82551",14529,1,2011-10-10 15:27:00
"570455","21328",14529,1,2011-10-10 15:27:00
"570455","22746",14529,1,2011-10-10 15:27:00
"570455","22745",14529,1,2011-10-10 15:27:00
"570455","22747",14529,1,2011-10-10 15:27:00
"570455","22982",14529,1,2011-10-10 15:27:00
"570455","22268",14529,2,2011-10-10 15:27:00
"570455","21949",14529,1,2011-10-10 15:27:00
"570455","21429",14529,1,2011-10-10 15:27:00
"570457","22941",13666,1,2011-10-10 15:39:00
"570457","22942",13666,1,2011-10-10 15:39:00
"570457","23190",13666,1,2011-10-10 15:39:00
"570457","22659",13666,1,2011-10-10 15:39:00
"570458","21591",14535,12,2011-10-10 15:39:00
"570458","23334",14535,12,2011-10-10 15:39:00
"570458","23331",14535,12,2011-10-10 15:39:00
"570458","23330",14535,6,2011-10-10 15:39:00
"570458","23333",14535,6,2011-10-10 15:39:00
"570458","23360",14535,4,2011-10-10 15:39:00
"570458","23510",14535,3,2011-10-10 15:39:00
"570458","23508",14535,3,2011-10-10 15:39:00
"570458","23507",14535,3,2011-10-10 15:39:00
"570458","23506",14535,3,2011-10-10 15:39:00
"570458","23493",14535,6,2011-10-10 15:39:00
"570458","22109",14535,7,2011-10-10 15:39:00
"570458","23286",14535,2,2011-10-10 15:39:00
"570458","23287",14535,2,2011-10-10 15:39:00
"570458","23285",14535,2,2011-10-10 15:39:00
"570458","23288",14535,2,2011-10-10 15:39:00
"570458","22776",14535,1,2011-10-10 15:39:00
"570458","22795",14535,2,2011-10-10 15:39:00
"570458","22720",14535,1,2011-10-10 15:39:00
"570458","84347",14535,12,2011-10-10 15:39:00
"570458","23243",14535,6,2011-10-10 15:39:00
"570458","22922",14535,6,2011-10-10 15:39:00
"570458","22924",14535,6,2011-10-10 15:39:00
"570458","22923",14535,6,2011-10-10 15:39:00
"570458","22722",14535,2,2011-10-10 15:39:00
"570458","22961",14535,4,2011-10-10 15:39:00
"570458","22993",14535,4,2011-10-10 15:39:00
"570458","23423",14535,2,2011-10-10 15:39:00
"570458","23541",14535,1,2011-10-10 15:39:00
"570458","23535",14535,1,2011-10-10 15:39:00
"570458","23536",14535,1,2011-10-10 15:39:00
"570458","23539",14535,1,2011-10-10 15:39:00
"570458","23534",14535,2,2011-10-10 15:39:00
"570458","84247E",14535,1,2011-10-10 15:39:00
"570458","10080",14535,1,2011-10-10 15:39:00
"570458","16237",14535,30,2011-10-10 15:39:00
"570458","85071B",14535,6,2011-10-10 15:39:00
"570458","21159",14535,2,2011-10-10 15:39:00
"570458","21158",14535,2,2011-10-10 15:39:00
"570458","21163",14535,2,2011-10-10 15:39:00
"570458","21248",14535,2,2011-10-10 15:39:00
"570458","21162",14535,2,2011-10-10 15:39:00
"570458","20992",14535,10,2011-10-10 15:39:00
"570458","22099",14535,1,2011-10-10 15:39:00
"570458","15036",14535,24,2011-10-10 15:39:00
"570458","23168",14535,4,2011-10-10 15:39:00
"570458","21034",14535,1,2011-10-10 15:39:00
